,movie_id,movie_title,release_date,video_release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Genre,Description,LRD_Input_Text
456,457,Free Willy 3: The Rescue (1997),08-Aug-1997,,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Adventure, Children's, Drama","Free Willy 3: The Rescue is a 1997 American family film directed by Sam Pillsbury and written by John Mattson. Released by Warner Bros. under their Warner Bros. Family Entertainment banner, it is the sequel to Free Willy 2: The Adventure Home in addition to being the third film in the Free Willy franchise and final installment of the original storyline as well as the last to be released theatrically. Jason James Richter and August Schellenberg reprise their roles from the previous films while Annie Corley, Vincent Berry and Patrick Kilpatrick joined the cast. The story revolves around Jesse and Randolph attempting to stop a group of whalers, led by its ruthless captain, from illegally hunting Willy while secretly receiving help from an unlikely source involving the captain's young son after an accident changed his view on whales.","movie_title: Free Willy 3: The Rescue (1997). Genre: Adventure, Children's, Drama. Summary: Free Willy 3: The Rescue is a 1997 American family film directed by Sam Pillsbury and written by John Mattson. Released by Warner Bros. under their Warner Bros. Family Entertainment banner, it is the sequel to Free Willy 2: The Adventure Home in addition to being the third film in the Free Willy franchise and final installment of the original storyline as well as the last to be released theatrically. Jason James Richter and August Schellenberg reprise their roles from the previous films while Annie Corley, Vincent Berry and Patrick Kilpatrick joined the cast. The story revolves around Jesse and Randolph attempting to stop a group of whalers, led by its ruthless captain, from illegally hunting Willy while secretly receiving help from an unlikely source involving the captain's young son after an accident changed his view on whales."
457,458,Nixon (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Nixon%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Nixon is a 1995 American epic historical drama film directed by Oliver Stone, produced by Stone, Clayton Townsend, and Andrew G. Vajna, and written by Stone, Christopher Wilkinson, and Stephen J. Rivele. It tells the story of the political and personal life of former U.S. President Richard Nixon, played by Anthony Hopkins.","movie_title: Nixon (1995). Genre: Drama. Summary: Nixon is a 1995 American epic historical drama film directed by Oliver Stone, produced by Stone, Clayton Townsend, and Andrew G. Vajna, and written by Stone, Christopher Wilkinson, and Stephen J. Rivele. It tells the story of the political and personal life of former U.S. President Richard Nixon, played by Anthony Hopkins."
458,459,"Cry, the Beloved Country (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Cry, the Beloved Country is a 1995 South African drama film directed by Darrell Roodt, based on the novel Cry, the Beloved Country by Alan Paton. It stars James Earl Jones and Richard Harris.","movie_title: Cry, the Beloved Country (1995). Genre: Drama. Summary: Cry, the Beloved Country is a 1995 South African drama film directed by Darrell Roodt, based on the novel Cry, the Beloved Country by Alan Paton. It stars James Earl Jones and Richard Harris."
459,460,"Crossing Guard, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"The Crossing Guard is a 1995 American independent drama film co-produced, written, and directed by Sean Penn. The film stars Jack Nicholson, David Morse, Robin Wright and Anjelica Huston. It tells the story of Freddy Gale, a man who has been tormented for more than five years by his daughter's death in a car accident. When he finds out that the man who was responsible for the death is being released from prison, he decides to seek vengeance.","movie_title: Crossing Guard, The (1995). Genre: Drama. Summary: The Crossing Guard is a 1995 American independent drama film co-produced, written, and directed by Sean Penn. The film stars Jack Nicholson, David Morse, Robin Wright and Anjelica Huston. It tells the story of Freddy Gale, a man who has been tormented for more than five years by his daughter's death in a car accident. When he finds out that the man who was responsible for the death is being released from prison, he decides to seek vengeance."
460,461,Smoke (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Smoke%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Smoke is a 1995 American independent drama film directed by Wayne Wang. The original story was written by Paul Auster, who also wrote the screenplay. The film was produced by Greg Johnson, Peter Newman, Kenzo Horikoshi, and Hisami Kuroiwa. Among others, it features Harvey Keitel, William Hurt, Stockard Channing, Harold Perrineau Jr., Giancarlo Esposito, Ashley Judd, and Forest Whitaker.","movie_title: Smoke (1995). Genre: Drama. Summary: Smoke is a 1995 American independent drama film directed by Wayne Wang. The original story was written by Paul Auster, who also wrote the screenplay. The film was produced by Greg Johnson, Peter Newman, Kenzo Horikoshi, and Hisami Kuroiwa. Among others, it features Harvey Keitel, William Hurt, Stockard Channing, Harold Perrineau Jr., Giancarlo Esposito, Ashley Judd, and Forest Whitaker."
461,462,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Drama, Romance","Like Water for Chocolate (Spanish: Como agua para chocolate) is a 1992 Mexican romantic drama film produced and directed by Alfonso Arau, and written by Laura Esquivel, who adapted her 1989 debut novel. It earned 10 Ariel Awards including the Best Picture, and was nominated for a Golden Globe Award for Best Foreign Language Film. The film became the highest-grossing foreign-language film ever released in the United States at the time. The film was selected as the Mexican entry for the Best Foreign Language Film at the 65th Academy Awards, but was not accepted as a nominee.","movie_title: Like Water For Chocolate (Como agua para chocolate) (1992). Genre: Drama, Romance. Summary: Like Water for Chocolate (Spanish: Como agua para chocolate) is a 1992 Mexican romantic drama film produced and directed by Alfonso Arau, and written by Laura Esquivel, who adapted her 1989 debut novel. It earned 10 Ariel Awards including the Best Picture, and was nominated for a Golden Globe Award for Best Foreign Language Film. The film became the highest-grossing foreign-language film ever released in the United States at the time. The film was selected as the Mexican entry for the Best Foreign Language Film at the 65th Academy Awards, but was not accepted as a nominee."
462,463,"Secret of Roan Inish, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adventure,"The Secret of Roan Inish is a 1994 independent fantasy-adventure film written and directed by John Sayles. It is based on the 1957 novel Secret of the Ron Mor Skerry, by Rosalie K. Fry.","movie_title: Secret of Roan Inish, The (1994). Genre: Adventure. Summary: The Secret of Roan Inish is a 1994 independent fantasy-adventure film written and directed by John Sayles. It is based on the 1957 novel Secret of the Ron Mor Skerry, by Rosalie K. Fry."
463,464,Vanya on 42nd Street (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Vanya on 42nd Street is a 1994 American comedy-drama film directed by Louis Malle, written by Andre Gregory, and starring Wallace Shawn and Julianne Moore. The film is an intimate, interpretive performance of the 1899 play Uncle Vanya by Anton Chekhov as adapted by David Mamet.","movie_title: Vanya on 42nd Street (1994). Genre: Drama. Summary: Vanya on 42nd Street is a 1994 American comedy-drama film directed by Louis Malle, written by Andre Gregory, and starring Wallace Shawn and Julianne Moore. The film is an intimate, interpretive performance of the 1899 play Uncle Vanya by Anton Chekhov as adapted by David Mamet."
464,465,"Jungle Book, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Adventure, Children's, Romance","Rudyard Kipling's The Jungle Book, also known as The Jungle Book, is a 1994 American adventure film co-written and directed by Stephen Sommers, produced by Edward S. Feldman and Raju Patel, from a story by Ronald Yanover and Mark Geldman. An independent production funded by MDP Worldwide, the film's distribution rights were acquired by Buena Vista Pictures in most territories in exchange for Disney providing half of the film's overall budget. The film is based on the Mowgli stories from The Jungle Book (1894) and The Second Jungle Book (1895) by Rudyard Kipling, but mostly focuses on the plotline of the second book. Unlike the books and Walt Disney's 1967 animated adaptation, the animal characters in this film do not talk.","movie_title: Jungle Book, The (1994). Genre: Adventure, Children's, Romance. Summary: Rudyard Kipling's The Jungle Book, also known as The Jungle Book, is a 1994 American adventure film co-written and directed by Stephen Sommers, produced by Edward S. Feldman and Raju Patel, from a story by Ronald Yanover and Mark Geldman. An independent production funded by MDP Worldwide, the film's distribution rights were acquired by Buena Vista Pictures in most territories in exchange for Disney providing half of the film's overall budget. The film is based on the Mowgli stories from The Jungle Book (1894) and The Second Jungle Book (1895) by Rudyard Kipling, but mostly focuses on the plotline of the second book. Unlike the books and Walt Disney's 1967 animated adaptation, the animal characters in this film do not talk."
465,466,Red Rock West (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Thriller,"Red Rock West is a 1993 American post-Western neo-noir thriller film directed by John Dahl and starring Nicolas Cage, Lara Flynn Boyle, J. T. Walsh, and Dennis Hopper. Its plot focuses on a drifter who is mistaken for a hitman while traveling through a rural Wyoming community. The film was written by Dahl and his brother Rick, and shot in Arizona, Montana, and Los Angeles in 1992.","movie_title: Red Rock West (1992). Genre: Thriller. Summary: Red Rock West is a 1993 American post-Western neo-noir thriller film directed by John Dahl and starring Nicolas Cage, Lara Flynn Boyle, J. T. Walsh, and Dennis Hopper. Its plot focuses on a drifter who is mistaken for a hitman while traveling through a rural Wyoming community. The film was written by Dahl and his brother Rick, and shot in Arizona, Montana, and Los Angeles in 1992."
466,467,"Bronx Tale, A (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"A Bronx Tale is a 1993 American coming-of-age crime drama film directed by and starring Robert De Niro in his directorial debut and produced by Jane Rosenthal, adapted from Chazz Palminteri's 1989 one-man play. It tells the coming-of-age story of an Italian-American boy, Calogero, who, after encountering a local Mafia boss, is torn between the temptations of organized crime and the values of his honest, hardworking father, as well as racial tensions in his community. The Broadway production was converted to film with limited changes.","movie_title: Bronx Tale, A (1993). Genre: Drama. Summary: A Bronx Tale is a 1993 American coming-of-age crime drama film directed by and starring Robert De Niro in his directorial debut and produced by Jane Rosenthal, adapted from Chazz Palminteri's 1989 one-man play. It tells the coming-of-age story of an Italian-American boy, Calogero, who, after encountering a local Mafia boss, is torn between the temptations of organized crime and the values of his honest, hardworking father, as well as racial tensions in his community. The Broadway production was converted to film with limited changes."
467,468,Rudy (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Rudy%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Drama,"Rudy is a 1993 American biographical sports film directed by David Anspaugh. It is an account of the life of Daniel ""Rudy"" Ruettiger, who harbored dreams of playing football at the University of Notre Dame despite significant obstacles. It was the first film that the Notre Dame administration allowed to be shot on campus since Knute Rockne, All American in 1940.","movie_title: Rudy (1993). Genre: Drama. Summary: Rudy is a 1993 American biographical sports film directed by David Anspaugh. It is an account of the life of Daniel ""Rudy"" Ruettiger, who harbored dreams of playing football at the University of Notre Dame despite significant obstacles. It was the first film that the Notre Dame administration allowed to be shot on campus since Knute Rockne, All American in 1940."
